lemma,pos,freq
spierpijn,VERB,1
veenbes,VERB,1
cranberry,VERB,1
hijskraan,VERB,1
neerstorten,PRON,1
vliegtuigcrash,VERB,1
vliegtuigongeluk,VERB,1
auto-ongeluk,VERB,1
aanrijding,VERB,1
botsen,PRON,1
crash,VERB,1
kruipen,PRON,1
kleurpotlood,VERB,1
room,VERB,1
creëren,PRON,1
scheppen,PRON,1
natuur,VERB,1
schepping,VERB,1
creatie,VERB,1
creatief,ADJ,1
levend wezen,VERB,1
maanvormig,VERB,1
sikkelvormig,VERB,1
haken,PRON,1
christelijk,VERB,1
oversteken,PRON,1
platdrukken,PRON,1
krukken,VERB,1
huilen,PRON,1
wenen,PRON,1
kristal,VERB,1
komkommer,VERB,1
kast,VERB,1
krenten,VERB,1
actualiteiten,VERB,1
gordijn,VERB,1
curve,VERB,1
ronding,VERB,1
knippen,PRON,1
snijden,PRON,1
bestek,VERB,1
dansen,PRON,1
gevaar,VERB,1
gevaarlijk,ADJ,1
afspraakje,VERB,1
date,VERB,1
dadel,VERB,1
dochter,PREP,1
dagzorg,VERB,1
dagverblijf,VERB,1
lieve,OTHER,1
beste,OTHER,1
decennium,VERB,1
december,VERB,1
beslissen,PRON,1
besluiten,PRON,1
beslissing,VERB,1
besluit,VERB,1
verkleinen,PRON,1
krimpen,PRON,1
diep,ADJ,1
frituren,PRON,1
tandzijde,VERB,1
flosdraad,VERB,1
tandenstoker,VERB,1
tandarts,PREP,1
deodorant,VERB,1
neerslachtigheid,VERB,1
depressie,VERB,1
naar beneden gaan,PRON,1
afdalen,PRON,1
beschrijven,PRON,1
omschrijven,PRON,1
wenselijk,ADJ,1
bureau,VERB,1
werktafel,VERB,1
dessert,VERB,1
nagerecht,VERB,1
toetje,VERB,1
vernietigen,PRON,1
ontwikkelen,PRON,1
ontwikkeling,VERB,1
dhoti,VERB,1
diamant,VERB,1
luier,VERB,1
pessarium,VERB,1
overlijden,PRON,1
doodgaan,PRON,1
sterven,PRON,1
dieet,VERB,1
dieet houden,PRON,1
lijnen,PRON,1
diëten,PRON,1
ongelijk,NOUN,1
moeilijk,ADJ,1
graven,PRON,1
omspitten,PRON,1
verteren,PRON,1
spijsvertering,VERB,1
eetkamer,VERB,1
richting,VERB,1
vies,ADJ,1
smerig,ADJ,1
schijf,VERB,1
disco,VERB,1
fuif,VERB,1
converseren,PRON,1
bespreken,PRON,1
gesprek,VERB,1
conversatie,VERB,1
bord,VERB,1
afkeer,VERB,1
hekel,VERB,1
een hekel hebben aan,PRON,1
deling,VERB,1
doen,PRON,1
dokter,PREP,1
arts,PREP,1
dollar,VERB,1
dolfijn,VERB,1
ezel,VERB,1
deur,VERB,1
naar beneden,NOUN,1
omlaag,NOUN,1
achteruit naar beneden,NOUN,1
vooruit naar beneden,NOUN,1
afgieten,PRON,1
tekenen,PRON,1
lade,VERB,1
schuif,VERB,1
dromen,PRON,1
jurk,VERB,1
kleed,VERB,1
aankleden,PRON,1
aantrekken,PRON,1
verkleden,PRON,1
vermommen,PRON,1
ochtendjas,VERB,1
kamerjas,VERB,1
drank,VERB,1
drinken,PRON,1
autorijden,PRON,1
chauffeur,PREP,1
bestuurder,PREP,1
dromedaris,VERB,1
dronken,ADJ,1
zat,ADJ,1
afdrogen,PRON,1
vuilniswagen,VERB,1
durga,PREP,1
terwijl,NOUN,1
elk,NOUN,1
oor,VERB,1
oorstukje,VERB,1
oordop,VERB,1
vroeg,ADJ,1
oorwarmers,VERB,1
verdienen,PRON,1
oost,VERB,1
oosten,VERB,1
pasen,VERB,1
oosters,ADJ,1
rand,VERB,1
paling,VERB,1
effect,VERB,1
gevolg,VERB,1
aubergine,VERB,1
ofwel,NOUN,1
zaadlozing,VERB,1
ejaculatie,VERB,1
elleboog,VERB,1
elektrisch,ADJ,1
elektriciteit,VERB,1
lamp,VERB,1
elektrische rolstoel,VERB,1
elektrisch snoer,VERB,1
snoer,VERB,1
straling,VERB,1
olifant,VERB,1
elul,VERB,1
beschaamd,ADJ,1
gênant,ADJ,1
beschamend,ADJ,1
beschaamdheid,VERB,1
embryo,VERB,1
noodgeval,VERB,1
noodsituatie,VERB,1
meeleven,VERB,1
empathie,VERB,1
omsloten ruimte,VERB,1
einde,VERB,1
stop,VERB,1
verloofd,ADJ,1
genieten,PRON,1
genoeg,ADJ,1
voldoende,ADJ,1
binnengaan,PRON,1
milieu,VERB,1
gelijk zijn aan,PRON,1
hetzelfde zijn,PRON,1
erectie,VERB,1
leven na de dood,VERB,1
etrog,VERB,1
evalueren,PRON,1
goed bevinden,PRON,1
waarderen,PRON,1
oordeel,VERB,1
avond,VERB,1
avond voor sabbat,VERB,1
sabbatavond,VERB,1
gebeurtenis,VERB,1
spar,VERB,1
den,VERB,1
iedereen,NOUN,1
allemaal,NOUN,1
ruilen,PRON,1
extatisch,ADJ,1
verrukking,ADJ,1
extase,VERB,1
uitsluiten,PRON,1
excuus,VERB,1
verontschuldiging,VERB,1
excuseren,PRON,1
exhibitionisme,VERB,1
eruit gaan,PRON,1
naar buiten gaan,PRON,1
verwachten,PRON,1
verwachting,VERB,1
uitleggen,PRON,1
ontploffen,PRON,1
exploderen,PRON,1
explosie,VERB,1
ontploffing,VERB,1
oog,VERB,1
wenkbrauw,VERB,1
wenkbrauwpotlood,VERB,1
maskara,VERB,1
oogmake- up,VERB,1
feit,VERB,1
fabriek,VERB,1
falafel,VERB,1
vallen,PRON,1
eileider,VERB,1
politie,PREP,1
gezinsplanning,VERB,1
bureau voor gezinsplanning,VERB,1
waaier,VERB,1
boerderij,VERB,1
boer,PREP,1
vastendag,VERB,1
vastmaken,PRON,1
ritssluiting,VERB,1
sluiting,VERB,1
klittenband,VERB,1
velcro,VERB,1
vader,PREP,1
papa,PREP,1
favoriet,ADJ,1
angstig,PRON,1
veer,VERB,1
pluim,VERB,1
februari,VERB,1
voeden,PRON,1
voederen,PRON,1
voeren,PRON,1
emotie,VERB,1
omheining,VERB,1
schutting,VERB,1
vruchtbaar,ADJ,1
vruchtbaarheidsadvies,VERB,1
foetus,VERB,1
beetje,ADJ,1
trouw,VERB,1
solidariteit,VERB,1
akker,VERB,1
veld,VERB,1
vechten,PRON,1
knokken,PRON,1
strijden,PRON,1
vullen,PRON,1
filmrolletje,VERB,1
tenslotte,ADJ,1
vinden,PRON,1
vinger,VERB,1
voltooien,PRON,1
afmaken,PRON,1
finland,VERB,1
vuur,VERB,1
brandweerman,PREP,1
open haard,VERB,1
plaats voor vuur,VERB,1
brandweerwagen,VERB,1
brandweerauto,VERB,1
eerste,ADJ,1
visserij,VERB,1
vlag,VERB,1
vlam,VERB,1
zaklamp,VERB,1
lantaarn,VERB,1
plat,ADJ,1
vlak,ADJ,1
vlo,VERB,1
drijven,PRON,1
vloer,VERB,1
vloerbedekking,VERB,1
meel,VERB,1
beschermde bloem,VERB,1
wilde bloem,VERB,1
vlieg,VERB,1
vliegend,ADJ,1
mist,VERB,1
vouwen,PRON,1
plooien,PRON,1
voeding,VERB,1
voedselballetje,VERB,1
voet,VERB,1
in ruil voor,NOUN,1
dwingend,ADJ,1
geforceerd,ADJ,1
voorhoofd,VERB,1
voorhuid,VERB,1
woud,VERB,1
vergeten,PRON,1
riek,VERB,1
hooivork,VERB,1
vooruit,NOUN,1
pleegmoeder,PREP,1
pleegouder,PREP,1
vieruurtje,VERB,1
vos,VERB,1
vrijheid,VERB,1
bevriezen,PRON,1
vriezen,PRON,1
vers,ADJ,1
pad,VERB,1
vanaf,NOUN,1
diepvriesvoedsel,VERB,1
vruchtensap,VERB,1
fruitsap,VERB,1
vruchtenyoghurt,VERB,1
gefrustreerd,ADJ,1
frustrerend,ADJ,1
frustratie,VERB,1
braden,PRON,1
brandstof,VERB,1
grappig,ADJ,1
pels,VERB,1
vacht,VERB,1
meubels,VERB,1
spelletje,VERB,1
ganesh,PREP,1
garage,VERB,1
vuilnisbak,VERB,1
prullenbak,VERB,1
knoflook,VERB,1
benzine,VERB,1
samenkomen,PRON,1
verzamelen,PRON,1
geslacht,VERB,1
sekse,VERB,1
onbepaald,ADJ,1
generalisering,VERB,1
hamster,VERB,1
cavia,VERB,1
ontvangen,PRON,1
krijgen,PRON,1
geschenk,VERB,1
cadeau,VERB,1
pesentje,VERB,1
giraf,VERB,1
meisje,PREP,1
geven,PRON,1
drinkglas,VERB,1
bril,VERB,1
glaswerk,VERB,1
want,VERB,1
lijm,VERB,1
plaksel,VERB,1
kleven,PRON,1
plakken,PRON,1
lijmen,PRON,1
weggaan,PRON,1
vertrekken,PRON,1
god,PREP,1
goudvis,VERB,1
vaarwel,OTHER,1
tot weeziens,OTHER,1
goede vrijdag,VERB,1
goedheid,VERB,1
goederen,VERB,1
mol,VERB,1
regeren,PRON,1
aardig,ADJ,1
lief,ADJ,1
graan,VERB,1
koren,VERB,1
grootouder,PREP,1
druivensap,VERB,1
grapefruit,VERB,1
pompelmoes,VERB,1
druiven,VERB,1
gras,VERB,1
sprinkhaan,VERB,1
graf,VERB,1
grijs,NOUN,1
groots,VERB,1
serre,VERB,1
broeikas,VERB,1
kas,VERB,1
sjalot,VERB,1
groep,PREP,1
hoeveelheid,VERB,1
groep van,VERB,1
bewaking,VERB,1
raden,PRON,1
schatten,PRON,1
schuld,VERB,1
schuldig,ADJ,1
meeuw,VERB,1
zeemeeuw,VERB,1
handvuurwapen,VERB,1
haggada,VERB,1
hagel,VERB,1
hoofdhaar,VERB,1
halvah,VERB,1
hamantasch,VERB,1
hamer,VERB,1
hand,VERB,1
handtas,VERB,1
pistool,VERB,1
revolver,VERB,1
zakdoek,VERB,1
handgemaakt voorwerp,VERB,1
hangen,PRON,1
ophangen,PRON,1
gebeuren,PRON,1
plezier,VERB,1
blijdschap,VERB,1
blij,ADJ,1
plezierig,ADJ,1
prettig,ADJ,1
kwelling,VERB,1
haven,VERB,1
eensgezindheid,VERB,1
harmonie,VERB,1
oogst,VERB,1
hoed,VERB,1
muts,VERB,1
havdalah,VERB,1
hebben,PRON,1
adelaar,VERB,1
hoofd,VERB,1
gezond,ADJ,1
luisteren,PRON,1
horen,PRON,1
gehoorapparaat,VERB,1
hoorapparaat,VERB,1
oorapparaat,VERB,1
hart,VERB,1
hitte,VERB,1
verhitten,PRON,1
verwarmen,PRON,1
zwaar,ADJ,1
helikopter,VERB,1
hallo,OTHER,1
assisteren,PRON,1
helpen,PRON,1
hulpverlener,PREP,1
assistent,PREP,1
hier,NOUN,1
heteroseksualiteit,VERB,1
verbergen,PRON,1
hoog,ADJ,1
heuvel,VERB,1
heup,VERB,1
nijlpaard,VERB,1
slaan,PRON,1
hobby,VERB,1
tillift,VERB,1
hijstoestel,VERB,1
kuil,VERB,1
put,VERB,1
feestdag,VERB,1
home run,VERB,1
haak,VERB,1
kapstok,VERB,1
hinkelen,PRON,1
hinken,PRON,1
hopen,PRON,1
horizon,VERB,1
paard,VERB,1
mierikswortel,VERB,1
ziekenhuis,VERB,1
scherp gekruid,ADJ,1
gepeperd,ADJ,1
worstenbroodje,VERB,1
hotel,VERB,1
uur,VERB,1
woning,VERB,1
hoeveel,NOUN,1
omhelzen,PRON,1
nederig,ADJ,1
hummus,VERB,1
hongerig,ADJ,1
honger,ADJ,1
zeer doen,PRON,1
pijn hebben,PRON,1
pijn lijden,PRON,1
baarmoederverwijdering,VERB,1
hysterectomie,VERB,1
ijsland,VERB,1
ijskoud,ADJ,1
bevroren,ADJ,1
idee,VERB,1
gedachte,VERB,1
indien,NOUN,1
als,NOUN,1
immoreel,ADJ,1
verbeteren,PRON,1
incest,VERB,1
insluiten,PRON,1
verkeerd,ADJ,1
onjuist,ADJ,1
vergroten,PRON,1
toenemen,PRON,1
onafhankelijkheidsdag,VERB,1
indigoblauw,NOUN,1
onvruchtbaar,ADJ,1
injectie,VERB,1
spuitje,VERB,1
inenting,VERB,1
vaccinatie,VERB,1
pijn doen,PRON,1
bezeren,PRON,1
pijnigen,PRON,1
ongedierte,VERB,1
instructie,VERB,1
handleiding,VERB,1
gebruiksaanwijzing,VERB,1
intensiteit,NOUN,1
interessant,ADJ,1
geïnteresseerd,ADJ,1
internationaal,ADJ,1
intimiteit,VERB,1
uitvinden,PRON,1
ierland,VERB,1
strijkijzer,VERB,1
strijkbout,VERB,1
strijken,PRON,1
strijkplank,VERB,1
eiland,VERB,1
israël,VERB,1
duidelijk,ADJ,1
begrijpelijk,ADJ,1
van het,NOUN,1
spiraaltje,VERB,1
iyar,VERB,1
confituur,VERB,1
jam,VERB,1
januari,VERB,1
dag van jeruzalem,VERB,1
jezus,PREP,1
christus,PREP,1
straaljager,VERB,1
edelsteen,VERB,1
juweel,VERB,1
joods,ADJ,1
grappen maken,PRON,1
juli,VERB,1
springtouw,VERB,1
springen,PRON,1
juni,VERB,1
kabbalat shabbat,NOUN,1
kali,PREP,1
sleutel,VERB,1
kibboets,VERB,1
schoppen,PRON,1
trappen,PRON,1
kiddush,VERB,1
behulpzaam,ADJ,1
kislev,VERB,1
kus,VERB,1
zoen,VERB,1
zoenen,PRON,1
keuken,VERB,1
vlieger,VERB,1
knie,VERB,1
knielen,PRON,1
zwaard,VERB,1
mes,VERB,1
breien,PRON,1
weten,PRON,1
kennis,VERB,1
koala,VERB,1
kohl,VERB,1
oogpotlood,VERB,1
arbeid,VERB,1
ladder,VERB,1
lag b'omer,VERB,1
vijver,VERB,1
lakshmi,PREP,1
schapenvlees,VERB,1
landing,VERB,1
taal,VERB,1
gisteravond,VERB,1
verleden week,VERB,1
vorige week,VERB,1
verleden jaar,VERB,1
vorig jaar,VERB,1
laat,ADJ,1
lachen,PRON,1
wasserette,VERB,1
wasserij,VERB,1
grasveld,VERB,1
leiden,PRON,1
minst,ADJ,1
leer,VERB,1
links,ADJ,1
been,VERB,1
benen en voeten,VERB,1
citroen,VERB,1
citroensap,VERB,1
uitlenen,PRON,1
luipaard,VERB,1
minder,ADJ,1
mogen,PRON,1
laten,PRON,1
toestaan,PRON,1
laat ons,PRON,1
brief,VERB,1
post,VERB,1
postbode,PREP,1
bladgroente,VERB,1
sla,VERB,1
jokken,PRON,1
liggen,PRON,1
het leven,VERB,1
tillen,PRON,1
heffen,PRON,1
bliksem,VERB,1
graag hebben,PRON,1
aardig vinden,PRON,1
leuk vinden,PRON,1
limoen,VERB,1
beperkte tijd,VERB,1
periode,VERB,1
grenzen,VERB,1
lijn,VERB,1
streep,VERB,1
rechte,VERB,1
lippen,VERB,1
lippenstift,VERB,1
lipstick,VERB,1
lijst,VERB,1
klein,ADJ,1
wonen,PRON,1
huiskamer,VERB,1
woonkamer,VERB,1
zitkamer,VERB,1
living,VERB,1
op slot doen,PRON,1
eenzaam,ADJ,1
lang,ADJ,1
langer,ADJ,1
langst,ADJ,1
kwijtraken,PRON,1
luid,ADJ,1
beminnelijk,ADJ,1
liefde,VERB,1
liefhebben,PRON,1
meevaller,VERB,1
lulav,VERB,1
lunch,VERB,1
middagmaal,VERB,1
motor,VERB,1
machine,VERB,1
apparaat,VERB,1
tijdschrift,VERB,1
posten,PRON,1
brievenbus,VERB,1
produceren,PRON,1
verzonnen,ADJ,1
producent,PREP,1
fabrikant,PREP,1
make-up,VERB,1
mannelijk,ADJ,1
manager,PREP,1
mango,VERB,1
zelfgemaakt,ADJ,1
landkaart,VERB,1
plattegrond,VERB,1
esdoornblad,VERB,1
maart,VERB,1
margarine,VERB,1
trouwen,PRON,1
huwen,PRON,1
fijnstampen,PRON,1
malen,PRON,1
pureren,PRON,1
masturbatie,VERB,1
lucifer,VERB,1
materiaal,VERB,1
ongedesemd brood,VERB,1
matze,VERB,1
mei,VERB,1
gelukwensen,PRON,1
feliciteren,PRON,1
maaltijd,VERB,1
gemeen,ADJ,1
vals,ADJ,1
wreed,ADJ,1
betekenen,PRON,1
betekenis,VERB,1
meten,PRON,1
afmeting,VERB,1
vlees,VERB,1
gehaktbal,VERB,1
medisch,ADJ,1
ziektekostenverzekering,VERB,1
ontmoeten,PRON,1
vergadering,VERB,1
conferentie,VERB,1
overleg,VERB,1
megillah,VERB,1
meloen,VERB,1
watermeloen,VERB,1
menopauze,VERB,1
menorah,VERB,1
maandstonden,VERB,1
menstruatie,VERB,1
verstandelijk,ADJ,1
draaimolen,VERB,1
metaal,VERB,1
mezuzah,VERB,1
magnetron,VERB,1
microgolfoven,VERB,1
midden,VERB,1
midzomer,VERB,1
militair vliegtuig,VERB,1
legervliegtuig,VERB,1
dienstplicht,VERB,1
melk,VERB,1
melkboer,PREP,1
milkshake,VERB,1
verstand,VERB,1
rabbijn,PREP,1
pastoor,PREP,1
priester,PREP,1
dominee,PREP,1
zonder,NOUN,1
min,NOUN,1
minuut,VERB,1
missen,PRON,1
mijt,VERB,1
teek,VERB,1
mengen,PRON,1
mixen,PRON,1
geld,VERB,1
aap,VERB,1
gorilla,VERB,1
monster,VERB,1
gefeliciteerd,OTHER,1
maand,VERB,1
stemming,VERB,1
maan,VERB,1
eland,VERB,1
moreel,ADJ,1
voormiddag,VERB,1
morgend,VERB,1
moshav,VERB,1
mug,VERB,1
moeder,PREP,1
mama,PREP,1
berg,VERB,1
mond,VERB,1
ontlasting maken,PRON,1
poepen,PRON,1
kaka doen,PRON,1
film,VERB,1
bioscoop,VERB,1
cinema,VERB,1
veel,ADJ,1
modder,VERB,1
vermenigvuldiging,VERB,1
maal,VERB,1
vermenigvuldigen,PRON,1
groot aantal,VERB,1
massa,VERB,1
museum,VERB,1
paddestoel,VERB,1
muziek,VERB,1
muziekgroep,PREP,1
popgroep,PREP,1
muzieknoot,VERB,1
musicus,PREP,1
muzikant,PREP,1
muskusrat,VERB,1
verplichten,PRON,1
spijker,VERB,1
nagellak,VERB,1
naam,VERB,1
label,VERB,1
servet,VERB,1
ondeugend,ADJ,1
stout,ADJ,1
marine,VERB,1
bijna,ADJ,1
dichtbij,ADJ,1
noodzakelijk,ADJ,1
nodig,ADJ,1
hals,VERB,1
nek,VERB,1
behoefte,VERB,1
nood,VERB,1
nodig hebben,PRON,1
naald,VERB,1
injectienaald,VERB,1
buurman,PREP,1
buur,PREP,1
evenmin,NOUN,1
geen van beide,NOUN,1
nederland,VERB,1
nieuw,ADJ,1
krant,VERB,1
dagblad,VERB,1
volgende,ADJ,1
volgende week,VERB,1
volgend jaar,VERB,1
leuk,ADJ,1
gezellig,ADJ,1
nacht,VERB,1
tepels,VERB,1
nissan,VERB,1
niemand,PREP,1
natte droom,VERB,1
nietsprekend,ADJ,1
noch,NOUN,1
noord,VERB,1
noorden,VERB,1
noordelijk,ADJ,1
notitieboekje,VERB,1
november,VERB,1
nergens,NOUN,1
radioactiestof,VERB,1
radioactieve straling,VERB,1
radioactiviteit,VERB,1
kern,VERB,1
getal,VERB,1
cijfer,VERB,1
verpleegkundige,PREP,1
noot,VERB,1
gehoorzamen,PRON,1
waarnemen,PRON,1
observeren,PRON,1
zee,VERB,1
oceaan,VERB,1
oktober,VERB,1
kantoor,VERB,1
vaak,ADJ,1
frequent,ADJ,1
regelmatig,ADJ,1
olijf,VERB,1
bovenop,NOUN,1
bol,VERB,1
open,ADJ,1
openen,PRON,1
opening,VERB,1
operatie,VERB,1
mening,VERB,1
buidelrat,VERB,1
tegenovergestelde,OTHER,1
tegenstelling,VERB,1
tegengesteld doel,VERB,1
of,NOUN,1
orale seks,VERB,1
citrusvrucht,VERB,1
appelsien,VERB,1
sinaasappel,VERB,1
boomgaard,VERB,1
organiseren,PRON,1
plannen,PRON,1
orgasme,VERB,1
struisvogel,VERB,1
uitstapje,VERB,1
excursie,VERB,1
eierstok,VERB,1
boven,NOUN,1
uil,VERB,1
bezitten,PRON,1
os,VERB,1
oester,VERB,1
pijn,VERB,1
pijnlijk,ADJ,1
verf,VERB,1
verven,PRON,1
schilder,PREP,1
palmboom,VERB,1
broek,VERB,1
papier,VERB,1
parkiet,VERB,1
parallel,VERB,1
valschermspringer,PREP,1
pakje,VERB,1
wat zeg je,OTHER,1
ouders,PREP,1
park,VERB,1
papegaai,VERB,1
pastinaak,VERB,1
gedeelte,OTHER,1
deel,OTHER,1
feest,VERB,1
passover,VERB,1
verleden,VERB,1
geduld,VERB,1
geduldig zijn,PRON,1
poot,VERB,1
betalen,PRON,1
sereen,ADJ,1
nectarine,VERB,1
pauw,VERB,1
pindakaas,VERB,1
peer,VERB,1
erwt,VERB,1
schillen,PRON,1
pellen,PRON,1
pelikaan,VERB,1
potlood,VERB,1
pen,VERB,1
doordringen,PRON,1
doorheen gaan,PRON,1
pinguïn,VERB,1
penis,VERB,1
piemel,VERB,1
plasser,VERB,1
paprika,VERB,1
parfum,VERB,1
loodrecht,VERB,1
zittend,VERB,1
troeteldier,VERB,1
foto,VERB,1
picknick,VERB,1
afbeelding,VERB,1
schilderij,VERB,1
tekening,VERB,1
varken,VERB,1
pil,VERB,1
tablet-,VERB,1
kussensloop,VERB,1
piloot,PREP,1
puist,VERB,1
pukkel,VERB,1
speld,VERB,1
ananas,VERB,1
ping pong,VERB,1
pit,VERB,1
ontpitten,PRON,1
pita,VERB,1
gieter,VERB,1
pizza,VERB,1
plaats,VERB,1
methode,VERB,1
plan,VERB,1
ontwerp,VERB,1
ontwerpen,PRON,1
plastic,VERB,1
platform,VERB,1
voetballen,PRON,1
speelplaats,VERB,1
speeltuin,VERB,1
alstublieft,OTHER,1
alsjeblieft,OTHER,1
tang,VERB,1
stekker,VERB,1
broekzak,VERB,1
gedicht,VERB,1
poëzie,VERB,1
wijzen,PRON,1
aanwijzen,PRON,1
standpunt,VERB,1
vergif,VERB,1
gif,VERB,1
polenta,VERB,1
politieman,PREP,1
agent,PREP,1
vervuiling,VERB,1
popcorn,VERB,1
ham,VERB,1
varkensvlees,VERB,1
positie,VERB,1
positief,NOUN,1
misschien,ADJ,1
wellicht,ADJ,1
postkaart,VERB,1
postkantoor,VERB,1
pot,VERB,1
aardappel,VERB,1
pond,VERB,1
oefenen,PRON,1
bidden,PRON,1
gebed,VERB,1
voorafgaand,ADJ,1
zwangerschap,VERB,1
vroeggeboorte,VERB,1
voorbereiden,PRON,1
heden,VERB,1
doen alsof,PRON,1
gevangenis,VERB,1
privé,ADJ,1
waarschijnlijk,ADJ,1
probleem,VERB,1
projektor,VERB,1
beloven,PRON,1
prostitutie,VERB,1
verzorgen,PRON,1
onderdak,VERB,1
verzetten tegen,PRON,1
trots,ADJ,1
provincie,VERB,1
regio,VERB,1
streek,VERB,1
schaamhaar,VERB,1
publiek,PREP,1
openbare ruimte,VERB,1
trekken,PRON,1
slepen,PRON,1
prikken,PRON,1
puppy,VERB,1
purim,VERB,1
portemonnee,VERB,1
portefeuille,VERB,1
duwen,PRON,1
plaatsen op,PRON,1
leggen,PRON,1
puzzel,VERB,1
pyjama,VERB,1
slaapkleding,VERB,1
nachtkleed,VERB,1
piramide,VERB,1
vraag,VERB,1
snel,ADJ,1
vlug,ADJ,1
hondsdolheid,VERB,1
wasbeer,VERB,1
wedstrijd,VERB,1
race,VERB,1
radijs,VERB,1
regen,VERB,1
regenen,PRON,1
regenkleding,VERB,1
regenjas,VERB,1
regenachtig,ADJ,1
hark,VERB,1
verkrachting,VERB,1
framboos,VERB,1
rauw,ADJ,1
klaar,ADJ,1
af,ADJ,1
gedaan,ADJ,1
werkelijk,ADJ,1
pas,ADJ,1
kortgeleden,ADJ,1
recept,VERB,1
fonoplaat,VERB,1
cd speler,VERB,1
stereo-installatie,VERB,1
rechthoek,VERB,1
betreuren,PRON,1
rendier,VERB,1
kleiner dan,NOUN,1
minder dan,NOUN,1
groter dan,NOUN,1
familielid,PREP,1
herdenkingsdag,VERB,1
kopiëren,PRON,1
voortplanting,VERB,1
verzoeken,PRON,1
kwalijk nemen,PRON,1
bewoner,PREP,1
tehuis,VERB,1
internaat,VERB,1
onderzoekcentrum,VERB,1
respect,VERB,1
uitrusten,PRON,1
rusten,PRON,1
speeltijd,VERB,1
restaurant,VERB,1
terugkomst,VERB,1
terugkomen,PRON,1
terugkeren,PRON,1
neushoorn,VERB,1
rijm,VERB,1
periodieke onthouding,VERB,1
lint,VERB,1
rijst,VERB,1
lekker,ADJ,1
rijk,ADJ,1
riksja,VERB,1
rijden,PRON,1
rechte hoek,VERB,1
stijgen,PRON,1
omhoog gaan,PRON,1
naar boven gaan,PRON,1
rivier,VERB,1
stroom,VERB,1
beek,VERB,1
roadrunner,VERB,1
renkoekoek,VERB,1
ruimteschip,VERB,1
schommelstoel,VERB,1
pistolet,VERB,1
dak,VERB,1
kamer,VERB,1
rosh hashana,VERB,1
draaien,PRON,1
rondgaan,PRON,1
ronddraaien,PRON,1
chapati,VERB,1
rouge,VERB,1
blush,VERB,1
rond,ADJ,1
wrijven,PRON,1
vloerkleed,VERB,1
tapijt,VERB,1
regel,VERB,1
liniaal,VERB,1
meetlat,VERB,1
sabbath,VERB,1
verdrietig,ADJ,1
ongelukkig,ADJ,1
verdriet,VERB,1
veilig,ADJ,1
veiligheid,VERB,1
zeeman,PREP,1
slaatje,VERB,1
salade,VERB,1
speeksel,VERB,1
spuug,VERB,1
zoutkristal,VERB,1
dezelfde,NOUN,1
zelfde,NOUN,1
zelfde geluid,OTHER,1
zand,VERB,1
sandalen,VERB,1
zandbak,VERB,1
tampon,VERB,1
maandverband,VERB,1
sari,VERB,1
tevredenheid,VERB,1
zuurkool,VERB,1
sauna,VERB,1
zaag,VERB,1
vertellen,PRON,1
spreken,PRON,1
zeggen,PRON,1
praten,PRON,1
sjaal,VERB,1
landschap,VERB,1
schach,VERB,1
schaar,VERB,1
score,VERB,1
schroef,VERB,1
schroevendraaier,VERB,1
scrotum,VERB,1
zoeken,PRON,1
seconde,VERB,1
tweede,ADJ,1
geheim,VERB,1
secretaresse,PREP,1
zien,PRON,1
kijken,PRON,1
tot weerziens,OTHER,1
lijken,PRON,1
wip,VERB,1
zelfbeheersing,VERB,1
egoïstisch,ADJ,1
verkopen,PRON,1
zaadbal,VERB,1
verzenden,PRON,1
zin,VERB,1
september,VERB,1
verscheidene,NOUN,1
naaien,PRON,1
naaimachine,VERB,1
libido,VERB,1
seksueel misbruik,VERB,1
seksuele opwinding,VERB,1
ongewenste intimiteit,VERB,1
seks,VERB,1
seksueel genot,VERB,1
seksualiteit,VERB,1
schudden,PRON,1
ondiep,ADJ,1
shalom,VERB,1
schaamte,VERB,1
shampoo,VERB,1
klaver,VERB,1
vorm,VERB,1
haai,VERB,1
scherp,ADJ,1
scheermes,VERB,1
scheerzeep,VERB,1
scheerschuim,VERB,1
shavuot,VERB,1
schaap,VERB,1
laken,VERB,1
dekbedhoes,VERB,1
hoeslaken,VERB,1
shekel,VERB,1
boekenplank,VERB,1
rek,VERB,1
korst,VERB,1
schuilplaats,VERB,1
blouse,VERB,1
bloes,VERB,1
overhemd,VERB,1
schoen,VERB,1
shofar,VERB,1
kort,ADJ,1
korte broek,VERB,1
short,VERB,1
schouder,VERB,1
schreeuwen,PRON,1
schop,VERB,1
schep,VERB,1
spade,VERB,1
laten zien,PRON,1
tonen,PRON,1
douche,VERB,1
douchen,PRON,1
shevat,VERB,1
brus,PREP,1
ziek,ADJ,1
zeef,VERB,1
filter,VERB,1
vergiet,VERB,1
wegwijzer,VERB,1
reclame,VERB,1
gebaar,VERB,1
handtekening,VERB,1
handtekeningstempel,VERB,1
stilte,VERB,1
simchat torah,VERB,1
gelijkend op,OTHER,1
ongeveer,OTHER,1
net zoiets als,OTHER,1
lijkt op,OTHER,1
gelijk uitziend,OTHER,1
ziet eruit als,OTHER,1
gelijkluidend,OTHER,1
pocheren,PRON,1
sudderen,PRON,1
zonde,VERB,1
zondigen,PRON,1
zingen,PRON,1
zondaar,PREP,1
zus,PREP,1
zusje,PREP,1
zitten,PRON,1
sivan,VERB,1
skateboard,VERB,1
skelet,VERB,1
skischoenen,VERB,1
skistok,VERB,1
