lemma,pos,freq
chin,VERB,1
chipmunk,VERB,1
chocolate_drink_,VERB,1
cacao_powder_,VERB,1
chocolate_spread_,VERB,1
choice,VERB,1
selection,VERB,1
election,VERB,1
choir,PREP,1
chorus,PREP,1
choke,PRON,1
gag-,PRON,1
choose,PRON,1
pick,PRON,1
select-,PRON,1
chop-,PRON,1
christian,ADJ,1
christmas,VERB,1
chumash,VERB,1
pentateuch,VERB,1
church,VERB,1
mosque,VERB,1
temple,VERB,1
cigarette,VERB,1
circle_,VERB,1
circumcision,VERB,1
citizen,VERB,1
town,VERB,1
city_,VERB,1
classroom,VERB,1
clean_,ADJ,1
clean-,PRON,1
transparent,ADJ,1
climb-,PRON,1
clitoris,VERB,1
clock,VERB,1
timepiece,VERB,1
enclose,PRON,1
shut-,PRON,1
cloth,VERB,1
fabric,VERB,1
textile,VERB,1
clothing,VERB,1
clothes,VERB,1
garment,VERB,1
cloud,VERB,1
cloudy,ADJ,1
club,VERB,1
biomass,VERB,1
biofuel,VERB,1
coat,VERB,1
jacket,VERB,1
coconut,VERB,1
coffee,VERB,1
coin,VERB,1
cold_,ADJ,1
colour,VERB,1
comb,VERB,1
comb-,PRON,1
combination,VERB,1
connection,VERB,1
combine,PRON,1
connect,PRON,1
link-,PRON,1
combine_marker,OTHER,1
come,PRON,1
approach-,PRON,1
comet,VERB,1
console-,PRON,1
comfortable,ADJ,1
restful,ADJ,1
commandments,VERB,1
communicate-,PRON,1
communication,VERB,1
compare-,PRON,1
compete,PRON,1
race-,PRON,1
composer,PREP,1
computer_,VERB,1
conception,VERB,1
fertilization,VERB,1
fertilized_egg,VERB,1
concert_hall,VERB,1
cement,VERB,1
condom,VERB,1
conductor__,PREP,1
conscience,VERB,1
considerate,ADJ,1
thoughtful,ADJ,1
bowl,VERB,1
holder,VERB,1
pouch,VERB,1
basket,VERB,1
continue,PRON,1
pass-,PRON,1
uterine_contraction,VERB,1
contrast-,PRON,1
control_oneself-,PRON,1
cookie,VERB,1
biscuit,VERB,1
chilly_,ADJ,1
corn,VERB,1
corner_,VERB,1
cornmeal,VERB,1
correct,ADJ,1
accurate,ADJ,1
cost,VERB,1
price,VERB,1
costume,VERB,1
disguise,VERB,1
couch,VERB,1
chesterfield,VERB,1
sofa,VERB,1
cough-,PRON,1
counsellor,PREP,1
adviser,PREP,1
count-,PRON,1
countryside,VERB,1
couple,PREP,1
field_,VERB,1
cousin,PREP,1
cow,VERB,1
craft,VERB,1
cramp,VERB,1
cranberry,VERB,1
crane,VERB,1
plane_crash,VERB,1
air_crash_,VERB,1
car_crash_,VERB,1
crawl-,PRON,1
crayon,VERB,1
coloured_pencil,VERB,1
create-,PRON,1
creation,VERB,1
creative,ADJ,1
creature,VERB,1
being,VERB,1
crescent,VERB,1
crochet-,PRON,1
cross,VERB,1
christianity_,VERB,1
cross-,PRON,1
crotch,VERB,1
squeeze-,PRON,1
crutches,VERB,1
cry,PRON,1
weep-,PRON,1
crystal,VERB,1
cucumber,VERB,1
mug,VERB,1
cupboard,VERB,1
closet,VERB,1
wardrobe,VERB,1
current_events,VERB,1
curtain,VERB,1
drape,VERB,1
curve,VERB,1
curved_line,VERB,1
cutlery,VERB,1
dance-,PRON,1
danger,VERB,1
dangerous,ADJ,1
dark_,ADJ,1
daughter,PREP,1
day,VERB,1
daycare,VERB,1
day_care_centre,VERB,1
dead,ADJ,1
deceased,ADJ,1
deaf,ADJ,1
dear,OTHER,1
death,VERB,1
decade,VERB,1
december,VERB,1
decide-,PRON,1
decision,VERB,1
decoration_,VERB,1
decrease,PRON,1
reduce-,PRON,1
deep,ADJ,1
deep-fry-,PRON,1
denmark_,VERB,1
toothpick,VERB,1
dentist,PREP,1
deodorant,VERB,1
departure,VERB,1
descend,PRON,1
go_down-,PRON,1
describe-,PRON,1
desirable,ADJ,1
desk,VERB,1
worktable,VERB,1
work_table,VERB,1
dessert,VERB,1
destroy,PRON,1
annul,PRON,1
cancel,PRON,1
cross_out,PRON,1
delete-,PRON,1
develop-,PRON,1
development_,VERB,1
dhoti,VERB,1
lungi,VERB,1
rhombus,VERB,1
rhomb,VERB,1
diaper,VERB,1
nappy,VERB,1
diaphragm_,VERB,1
pessary,VERB,1
die-,PRON,1
diet,VERB,1
diet-,PRON,1
difference,NOUN,1
difficult,ADJ,1
challenging,ADJ,1
dig-,PRON,1
digest-,PRON,1
digestion,VERB,1
dining_room,VERB,1
dinosaur_,VERB,1
cardinal_point,VERB,1
dirty,ADJ,1
soiled,ADJ,1
impairment_,VERB,1
disc,VERB,1
disk,VERB,1
disco,VERB,1
discomfort,VERB,1
discuss,PRON,1
converse,PRON,1
debate-,PRON,1
discussion,VERB,1
conversation,VERB,1
debate,VERB,1
chat,VERB,1
plate,VERB,1
platter,VERB,1
dislike,VERB,1
dislike-,PRON,1
divide-,PRON,1
division,VERB,1
divorce,VERB,1
divorce-,PRON,1
do,PRON,1
act-,PRON,1
doctor,PREP,1
physician,PREP,1
doll,VERB,1
dollar,VERB,1
dolphin,VERB,1
porpoise,VERB,1
water_mammal_,VERB,1
donkey,VERB,1
mule,VERB,1
door,VERB,1
dot,VERB,1
down,NOUN,1
downward_and_backward,NOUN,1
downward_and_forward,NOUN,1
drain,PRON,1
sift,PRON,1
strain-,PRON,1
draw,PRON,1
sketch-,PRON,1
drawer,VERB,1
dream-,PRON,1
wear-,PRON,1
dress_up,PRON,1
disguise-,PRON,1
dressing_gown,VERB,1
housecoat,VERB,1
robe,VERB,1
dried_bean_,VERB,1
drink,VERB,1
beverage,VERB,1
drink-,PRON,1
drive-,PRON,1
driver,PREP,1
chauffeur,PREP,1
dromedary,VERB,1
drunk,ADJ,1
dry_,ADJ,1
dry-_,PRON,1
duck_,VERB,1
dump_truck,VERB,1
dumper,VERB,1
tipper_lorry,VERB,1
tipper,VERB,1
durga,PREP,1
during,NOUN,1
while,NOUN,1
each,NOUN,1
ear_mold,VERB,1
early,ADJ,1
earn-,PRON,1
earphones,VERB,1
headphones,VERB,1
globe,VERB,1
ground,VERB,1
land,VERB,1
east,VERB,1
easter,VERB,1
eastern,ADJ,1
easy_,ADJ,1
eat-,PRON,1
edge,VERB,1
eel,VERB,1
effect,VERB,1
eggplant,VERB,1
aubergine,VERB,1
brinjal,VERB,1
either,NOUN,1
ejaculation,VERB,1
elbow,VERB,1
electric,ADJ,1
electrical,ADJ,1
electricity,VERB,1
electric_light,VERB,1
lamp,VERB,1
electric_wheelchair,VERB,1
lead_,VERB,1
electromagnetic_radiation,VERB,1
elephant,VERB,1
elevator,VERB,1
elul,VERB,1
embarrassed,ADJ,1
embarrassing,ADJ,1
embarrassment,VERB,1
embryo,VERB,1
emergency,VERB,1
empathy,VERB,1
empty_,ADJ,1
empty-_,PRON,1
enclosure,VERB,1
end,VERB,1
arrival,VERB,1
energy,VERB,1
engaged,ADJ,1
enjoy-,PRON,1
enough,ADJ,1
enter,PRON,1
absorb,PRON,1
insert,PRON,1
penetrate-,PRON,1
envious,ADJ,1
environment,VERB,1
equal-,PRON,1
erection,VERB,1
erect_penis,VERB,1
immortality_,VERB,1
etrog,VERB,1
evaluate-,PRON,1
appreciate,PRON,1
treasure-,PRON,1
evening,VERB,1
evening_before_holiday,VERB,1
evening_of_sabbath,VERB,1
event,VERB,1
happening,VERB,1
occasion,VERB,1
whenever,ADJ,1
evergreen_tree,VERB,1
spruce,VERB,1
fir,VERB,1
fir_tree,VERB,1
everybody,NOUN,1
everyone,NOUN,1
trade-,PRON,1
ecstatic,ADJ,1
ecstasy,VERB,1
exclude-,PRON,1
excuse,VERB,1
excuse-,PRON,1
work_out-,PRON,1
exhibitionism,VERB,1
immodesty,VERB,1
indecent_exposure,VERB,1
exit-,PRON,1
expect,PRON,1
anticipate-,PRON,1
expectation,VERB,1
anticipation,VERB,1
expensive_,ADJ,1
explain,PRON,1
give_a_reason-,PRON,1
explode,PRON,1
blow_up,PRON,1
detonate,PRON,1
burst-,PRON,1
explosion,VERB,1
detonation,VERB,1
blowup,VERB,1
eye,VERB,1
eyebrow,VERB,1
eyebrow_pencil,VERB,1
eye_makeup,VERB,1
face,VERB,1
fact,VERB,1
factory,VERB,1
falafel,VERB,1
fall-,PRON,1
fallopian_tube,VERB,1
police_force,PREP,1
police,PREP,1
family_planning,VERB,1
family_planning_clinic,VERB,1
distant_,ADJ,1
farm,VERB,1
farmer,PREP,1
fast_day,VERB,1
fasten,PRON,1
attach,PRON,1
append,PRON,1
connect-,PRON,1
fastener,VERB,1
zipper,VERB,1
thick_,ADJ,1
father,PREP,1
dad,PREP,1
daddy,PREP,1
papa,PREP,1
pa,PREP,1
favourite,ADJ,1
be_afraid,PRON,1
dread-,PRON,1
feather,VERB,1
february,VERB,1
feed-,PRON,1
feeling,VERB,1
emotion,VERB,1
sensation,VERB,1
feminine_,ADJ,1
female_,VERB,1
fence,VERB,1
fertile,ADJ,1
fertility_counselling,VERB,1
fetus,VERB,1
little_,ADJ,1
fidelity,VERB,1
loyalty,VERB,1
solidarity,VERB,1
combat-,PRON,1
fill-,PRON,1
finally,ADJ,1
at_last,ADJ,1
find-,PRON,1
finger,VERB,1
finish,PRON,1
complete-,PRON,1
finland,VERB,1
fire,VERB,1
firefighter,PREP,1
fireman,PREP,1
fireplace,VERB,1
fire_truck,VERB,1
fire_engine,VERB,1
first,ADJ,1
primary,ADJ,1
fish-,PRON,1
repair-,PRON,1
flag,VERB,1
flame,VERB,1
burnable,ADJ,1
combustible,ADJ,1
ignitable,ADJ,1
flashlight,VERB,1
lantern,VERB,1
condiment,VERB,1
seasoning,VERB,1
flea,VERB,1
float-,PRON,1
flood,VERB,1
floor_covering,VERB,1
linoleum,VERB,1
flour,VERB,1
wildflower,VERB,1
fly,VERB,1
flying_insect,VERB,1
flying,ADJ,1
fog,VERB,1
pleat-,PRON,1
follow-_,PRON,1
food,VERB,1
food_ball,VERB,1
foot,VERB,1
instead,NOUN,1
in_order_to,NOUN,1
forced,ADJ,1
compelled,ADJ,1
obliged,ADJ,1
forehead,VERB,1
foreskin,VERB,1
forest,VERB,1
woods,VERB,1
forget-,PRON,1
forgive,PRON,1
pardon-,PRON,1
fork,VERB,1
forward,NOUN,1
foster_mother,PREP,1
foster_parent,PREP,1
four_o'clock_eating_break,VERB,1
fox,VERB,1
jackal,VERB,1
coyote,VERB,1
free,ADJ,1
freely,ADJ,1
freedom,VERB,1
liberty,VERB,1
freeze,PRON,1
solidify-,PRON,1
chips_,VERB,1
fresh,ADJ,1
friend,PREP,1
frog,VERB,1
toad,VERB,1
from,NOUN,1
food_,VERB,1
fruit,VERB,1
fruit_juice,VERB,1
juice,VERB,1
fruit_yogurt,VERB,1
fruit_yoghurt,VERB,1
frustrated,ADJ,1
frustrating,ADJ,1
frustration,VERB,1
fry,PRON,1
saute-,PRON,1
fuel,VERB,1
funny,ADJ,1
humorous,ADJ,1
fur,VERB,1
coat_,VERB,1
furniture,VERB,1
future,VERB,1
game,VERB,1
ganesh,PREP,1
garage,VERB,1
garbage_can,VERB,1
rubbish_bin,VERB,1
trash_can,VERB,1
garden,VERB,1
garlic,VERB,1
gasoline,VERB,1
petrol,VERB,1
gather,PRON,1
assemble-,PRON,1
gathering,VERB,1
gender,VERB,1
sex,VERB,1
indefinite,ADJ,1
generalization,VERB,1
sex_organs,VERB,1
gerbil,VERB,1
guinea_pig,VERB,1
hamster,VERB,1
get,PRON,1
acquire,PRON,1
receive-,PRON,1
ghost_,PREP,1
offering,VERB,1
giraffe,VERB,1
girl,PREP,1
give,PRON,1
provide-,PRON,1
glass_material,VERB,1
glass,VERB,1
drinking_glass,VERB,1
glasses,VERB,1
eyeglasses,VERB,1
glassware,VERB,1
sports_glove,VERB,1
mitten,VERB,1
stick-,PRON,1
go,PRON,1
depart,PRON,1
leave-,PRON,1
god,PREP,1
goldfish,VERB,1
guppy,VERB,1
pet_fish,VERB,1
goodbye,OTHER,1
farewell,OTHER,1
good_friday,VERB,1
goodness,VERB,1
goods,VERB,1
contents,VERB,1
gopher,VERB,1
ground_hog,VERB,1
govern,PRON,1
rule-,PRON,1
government_,VERB,1
fine,ADJ,1
okay,ADJ,1
all_right,ADJ,1
grain,VERB,1
grandfather,PREP,1
granddad,PREP,1
grandpa,PREP,1
grandmother,PREP,1
grandma,PREP,1
granny,PREP,1
grandparent,PREP,1
grape_juice,VERB,1
grapefruit,VERB,1
grape,VERB,1
grapes,VERB,1
grass,VERB,1
grasshopper,VERB,1
grave,VERB,1
gray,NOUN,1
grey,NOUN,1
great_experience,VERB,1
greenhouse,VERB,1
glasshouse,VERB,1
hothouse,VERB,1
green_onion,VERB,1
scallion,VERB,1
spring_onion,VERB,1
supermarket_,VERB,1
group_,PREP,1
group_of,VERB,1
much_of,VERB,1
many_of,VERB,1
quantity_of,VERB,1
grove,VERB,1
grow-,PRON,1
guard_duty,VERB,1
estimate-,PRON,1
guilt,VERB,1
guilty,ADJ,1
gull,VERB,1
seagull,VERB,1
sea_gull,VERB,1
firearm,VERB,1
gymnasium_,VERB,1
gym_mat_,VERB,1
haggadah,VERB,1
hail,VERB,1
hair,VERB,1
halloween_,VERB,1
halva,VERB,1
halvah,VERB,1
halwa,VERB,1
hamburger_,VERB,1
hamentasch,VERB,1
hammer,VERB,1
gavel,VERB,1
mallet,VERB,1
hand,VERB,1
handbag,VERB,1
shopping_bag,VERB,1
carrier_bag,VERB,1
handgun,VERB,1
pistol,VERB,1
handkerchief,VERB,1
handmade_object,VERB,1
handicraft,VERB,1
hang,PRON,1
hook-,PRON,1
happen,PRON,1
occur-,PRON,1
happiness,VERB,1
fun,VERB,1
joy,VERB,1
pleasure,VERB,1
happy,ADJ,1
glad,ADJ,1
gladly,ADJ,1
happily,ADJ,1
harassment,VERB,1
harbour,VERB,1
hard_,ADJ,1
harmony,VERB,1
harmoniousness,VERB,1
concord,VERB,1
concordance,VERB,1
harvest,VERB,1
hat,VERB,1
hood,VERB,1
hate-_,PRON,1
havdalah,VERB,1
have-,PRON,1
eagle_,VERB,1
himself,PREP,1
one,PREP,1
head,VERB,1
health,VERB,1
healthy,ADJ,1
hear,PRON,1
listen-,PRON,1
hearing_aid,VERB,1
hearing-impaired_,ADJ,1
heart,VERB,1
heat,VERB,1
heat-,PRON,1
heavy,ADJ,1
hedgehog_,VERB,1
heel,VERB,1
helicopter,VERB,1
hello,OTHER,1
greetings,OTHER,1
helmet_,VERB,1
assistance,VERB,1
assist,PRON,1
serve,PRON,1
helper,PREP,1
aide,PREP,1
assistant,PREP,1
personal_assistant,PREP,1
here,NOUN,1
heterosexuality,VERB,1
conceal-,PRON,1
high,ADJ,1
tall,ADJ,1
hill,VERB,1
hip,VERB,1
hippopotamus,VERB,1
one's,PREP,1
hit-,PRON,1
hobby,VERB,1
pastime,VERB,1
hoist,VERB,1
hole,VERB,1
home,VERB,1
home_run,VERB,1
lesbianism,VERB,1
hook,VERB,1
hanger,VERB,1
hop-,PRON,1
hope-,PRON,1
horizon,VERB,1
horse,VERB,1
horseradish,VERB,1
hospital,VERB,1
hot_,ADJ,1
hot,ADJ,1
spicy,ADJ,1
peppery,ADJ,1
hotel,VERB,1
motel,VERB,1
hour,VERB,1
o'clock,VERB,1
house,VERB,1
building,VERB,1
dwelling,VERB,1
residence,VERB,1
how,NOUN,1
how-,NOUN,1
how_much,NOUN,1
how_many,NOUN,1
cuddle,PRON,1
embrace-,PRON,1
humble,ADJ,1
meek,ADJ,1
hummus,VERB,1
hungry,ADJ,1
hurt,PRON,1
pain_,PRON,1
suffer-,PRON,1
husband,PREP,1
hysterectomy,VERB,1
myself,PREP,1
ice,VERB,1
iceland,VERB,1
ice_skates,VERB,1
icy,ADJ,1
frozen,ADJ,1
idea,VERB,1
thought,VERB,1
if,NOUN,1
immoral,ADJ,1
morally_wrong,ADJ,1
important,ADJ,1
significant,ADJ,1
improve-_,PRON,1
in,NOUN,1
inside,NOUN,1
interior,NOUN,1
internal,NOUN,1
incest,VERB,1
include-,PRON,1
incorrect,ADJ,1
inaccurate,ADJ,1
increase,PRON,1
enlarge-,PRON,1
independence_day_,VERB,1
indigo,NOUN,1
infertile,ADJ,1
sterile,ADJ,1
limitless_,ADJ,1
injection,VERB,1
inoculation,VERB,1
shot,VERB,1
hurt-,PRON,1
insect,VERB,1
bug,VERB,1
insect_,VERB,1
teaching,VERB,1
intensity,NOUN,1
interesting,ADJ,1
interested,ADJ,1
international,ADJ,1
intimacy,VERB,1
intimate,ADJ,1
into,NOUN,1
entrance,NOUN,1
invent-,PRON,1
ireland,VERB,1
smoothing_iron,VERB,1
iron-,PRON,1
ironing_board,VERB,1
island,VERB,1
israel,VERB,1
it,NOUN,1
itself,NOUN,1
apparent,ADJ,1
evident,ADJ,1
obvious,ADJ,1
plain,ADJ,1
its,NOUN,1
intrauterine_device,VERB,1
iud,VERB,1
iyar,VERB,1
jam,VERB,1
jelly,VERB,1
marmalade,VERB,1
preserves,VERB,1
january,VERB,1
jealous,ADJ,1
jerusalem_day,VERB,1
jesus_,PREP,1
christ,PREP,1
jet,VERB,1
jet_plane,VERB,1
jewel,VERB,1
gem,VERB,1
gemstone,VERB,1
jewish,ADJ,1
july,VERB,1
jump_rope,VERB,1
skipping_rope,VERB,1
jump-,PRON,1
june,VERB,1
kabbalat_shabbat,NOUN,1
kali,PREP,1
keep,PRON,1
preserve,PRON,1
save-,PRON,1
kibbutz,VERB,1
kick-,PRON,1
kiddush,VERB,1
blessing_over_wine,VERB,1
kill,PRON,1
kindly,ADJ,1
kislev,VERB,1
kiss,VERB,1
kiss-,PRON,1
kitchen,VERB,1
kite,VERB,1
kitten_,VERB,1
knee,VERB,1
kneel-,PRON,1
knife,VERB,1
sword,VERB,1
knit-,PRON,1
know-,PRON,1
knowledge,VERB,1
class_,VERB,1
koala,VERB,1
eyeliner,VERB,1
kohl,VERB,1
labour,VERB,1
ladder,VERB,1
lag_b'omer,VERB,1
lake,VERB,1
pond,VERB,1
lakshmi,PREP,1
mutton,VERB,1
landing,VERB,1
airplane_landing,VERB,1
language,VERB,1
last,ADJ,1
final,ADJ,1
last_night,VERB,1
last_week,VERB,1
last_year,VERB,1
late,ADJ,1
laugh-,PRON,1
laundromat,VERB,1
launderette,VERB,1
laundry,VERB,1
lawn,VERB,1
meadow,VERB,1
guide-,PRON,1
learn-,PRON,1
leather,VERB,1
left,ADJ,1
leg,VERB,1
legs_and_feet,VERB,1
lemon,VERB,1
lemonade,VERB,1
lend,PRON,1
loan-,PRON,1
length,VERB,1
longness,VERB,1
leopard,VERB,1
less,ADJ,1
let,PRON,1
allow,PRON,1
permit-,PRON,1
let_us,PRON,1
let's,PRON,1
letter,VERB,1
post,VERB,1
letter_carrier,PREP,1
postman,PREP,1
mailman,PREP,1
lettuce,VERB,1
leafy_vegetable,VERB,1
lie_,VERB,1
lie-_,PRON,1
lie_down,PRON,1
life,VERB,1
light,VERB,1
lightning,VERB,1
like-,PRON,1
lime,VERB,1
limited_time,VERB,1
interval,VERB,1
awhile,VERB,1
for_a_while,VERB,1
limitation_,VERB,1
stripe,VERB,1
linear,ADJ,1
straight,ADJ,1
linear_thing,VERB,1
lion,VERB,1
lip,VERB,1
lipstick,VERB,1
list,VERB,1
inventory,VERB,1
small,ADJ,1
live_-,PRON,1
live,PRON,1
dwell,PRON,1
reside-,PRON,1
living_room,VERB,1
lounge,VERB,1
sitting_room,VERB,1
front_room,VERB,1
parlor,VERB,1
parlour,VERB,1
waiting_room,VERB,1
crab,VERB,1
lock-,PRON,1
lonely,ADJ,1
lonesome,ADJ,1
long,ADJ,1
longer,ADJ,1
longest,ADJ,1
lose_-_,PRON,1
loud,ADJ,1
noisy,ADJ,1
lovable,ADJ,1
love,VERB,1
affection,VERB,1
love-,PRON,1
low,ADJ,1
luck,VERB,1
fortune,VERB,1
lucky,ADJ,1
fortunate,ADJ,1
lulav,VERB,1
lunch,VERB,1
machine,VERB,1
appliance,VERB,1
engine,VERB,1
motor,VERB,1
magazine,VERB,1
journal,VERB,1
post-,PRON,1
mailbox,VERB,1
letterbox,VERB,1
postbox,VERB,1
make,PRON,1
manufacture,PRON,1
produce-,PRON,1
make-believe,ADJ,1
imaginary,ADJ,1
maker,PREP,1
manufacturer,PREP,1
producer,PREP,1
makeup,VERB,1
masculine_,ADJ,1
man,PREP,1
male_genitals_,PREP,1
manager,PREP,1
mango,VERB,1
man-made,ADJ,1
produced,ADJ,1
map,VERB,1
maple-leaf,VERB,1
march,VERB,1
margarine,VERB,1
marry-,PRON,1
squash_-,PRON,1
mask,VERB,1
false_face,VERB,1
masturbation,VERB,1
raw_material,VERB,1
stuff,VERB,1
maturation,VERB,1
matzo,VERB,1
may,VERB,1
possibility,VERB,1
congratulate-,PRON,1
meal,VERB,1
cruel,ADJ,1
signify-,PRON,1
meaning,VERB,1
measure-,PRON,1
measure,VERB,1
meat,VERB,1
meatball,VERB,1
medical,ADJ,1
medically,ADJ,1
medical_insurance,VERB,1
medication,VERB,1
meet,PRON,1
megillah_,VERB,1
melon,VERB,1
menopause,VERB,1
menorah,VERB,1
menstruation,VERB,1
menstrual_period,VERB,1
mental,ADJ,1
intellectual,ADJ,1
rational,ADJ,1
thinking,ADJ,1
merry-go-round,VERB,1
carousel,VERB,1
metal,VERB,1
metaphor,VERB,1
mezuzah,VERB,1
microwave-,PRON,1
microwave_oven,VERB,1
middle,VERB,1
centre,VERB,1
midsummer,VERB,1
military_plane,VERB,1
military_reserve_duty,VERB,1
milk,VERB,1
milkman,PREP,1
milkshake_,VERB,1
mind,VERB,1
intellect,VERB,1
minister,PREP,1
pastor,PREP,1
preacher,PREP,1
priest,PREP,1
rabbi,PREP,1
minus,NOUN,1
without,NOUN,1
minute,VERB,1
arrow_,VERB,1
miss,PRON,1
lose-,PRON,1
mistake,VERB,1
fault,VERB,1
mite,VERB,1
tick,VERB,1
mix,PRON,1
blend-,PRON,1
moadan,VERB,1
money,VERB,1
cash,VERB,1
monkey,VERB,1
ape,VERB,1
gorilla,VERB,1
primate,VERB,1
monster,VERB,1
congratulations,OTHER,1
best_of_luck,OTHER,1
mazel_tov,OTHER,1
month,VERB,1
mood,VERB,1
moon,VERB,1
moose,VERB,1
elk,VERB,1
moral,ADJ,1
morally_right,ADJ,1
more,ADJ,1
mortal,ADJ,1
moshav,VERB,1
islamic_,ADJ,1
mosquito,VERB,1
gadfly,VERB,1
horsefly,VERB,1
cleg,VERB,1
most,ADJ,1
mother,PREP,1
mom,PREP,1
mommy,PREP,1
mum,PREP,1
mountain,VERB,1
mountain_berry,VERB,1
cowberry,VERB,1
lingonberry,VERB,1
mouth,VERB,1
move_bowels,PRON,1
defecate,PRON,1
stool,PRON,1
ca-ca-,PRON,1
movie_theatre,VERB,1
cinema,VERB,1
much,ADJ,1
many,ADJ,1
very,ADJ,1
mud,VERB,1
clay,VERB,1
multiplication,VERB,1
multiply-,PRON,1
multitude,VERB,1
muscle_,VERB,1
museum,VERB,1
mushroom,VERB,1
music,VERB,1
musical_group,PREP,1
musical_instrument,VERB,1
musical_note,VERB,1
music_,VERB,1
musician,PREP,1
muskrat,VERB,1
must,PRON,1
have_to,PRON,1
be_forced_to-,PRON,1
nail_polish,VERB,1
nail_varnish,VERB,1
name,VERB,1
title,VERB,1
napkin,VERB,1
serviette,VERB,1
not_nice,ADJ,1
navy,VERB,1
near,ADJ,1
almost,ADJ,1
nearly,ADJ,1
necessary,ADJ,1
necessarily,ADJ,1
needed,ADJ,1
need_,VERB,1
need-,PRON,1
needle,VERB,1
hypodermic_needle,VERB,1
neighbour,PREP,1
neither,NOUN,1
nephew,PREP,1
netherlands_,VERB,1
holland,VERB,1
never_,ADJ,1
new,ADJ,1
new_year's_day,VERB,1
news,VERB,1
newspaper,VERB,1
bulletin,VERB,1
newsletter,VERB,1
next,ADJ,1
next_week,VERB,1
next_year,VERB,1
nice,ADJ,1
pleasant,ADJ,1
niece,PREP,1
night,VERB,1
nipple,VERB,1
nisan,VERB,1
nissan,VERB,1
no-,OTHER,1
no_one,PREP,1
nobody,PREP,1
nocturnal_emission,VERB,1
wet_dream,VERB,1
nothing_,NOUN,1
nonsense,VERB,1
nonsense-,OTHER,1
nonspeaking,ADJ,1
nor,NOUN,1
north,VERB,1
northern,ADJ,1
nose,VERB,1
not,NOUN,1
don't,NOUN,1
doesn't,NOUN,1
notebook,VERB,1
writing_book,VERB,1
november,VERB,1
now,NOUN,1
nowhere,NOUN,1
no_place,NOUN,1
nuclear_energy,VERB,1
nuclear_fallout,VERB,1
radioactive_dust,VERB,1
nuclear_radiation,VERB,1
radioactivity,VERB,1
nucleus_,VERB,1
nurse,PREP,1
nut,VERB,1
obey,PRON,1
comply-,PRON,1
observe-,PRON,1
ocean,VERB,1
sea,VERB,1
october,VERB,1
office,VERB,1
offspring,PREP,1
often,ADJ,1
frequent,ADJ,1
frequently,ADJ,1
oil,VERB,1
lubricant,VERB,1
old_,ADJ,1
elderly,ADJ,1
olive,VERB,1
once,ADJ,1
open,ADJ,1
open-,PRON,1
opening,VERB,1
operation,VERB,1
opinion,VERB,1
opossum,VERB,1
possum,VERB,1
opposite_meaning,OTHER,1
opposite_of,OTHER,1
opposite,OTHER,1
counter_purpose,VERB,1
or,NOUN,1
oral_sex,VERB,1
orange,VERB,1
citrus_fruit,VERB,1
orchard,VERB,1
organize,PRON,1
arrange-,PRON,1
orgasm,VERB,1
ostrich,VERB,1
ours,PREP,1
out,NOUN,1
exterior,NOUN,1
external,NOUN,1
outside,NOUN,1
outing,VERB,1
excursion,VERB,1
ellipse_,VERB,1
ovary,VERB,1
over,NOUN,1
above,NOUN,1
superior,NOUN,1
owl,VERB,1
night_bird,VERB,1
own,PRON,1
possess-,PRON,1
ox,VERB,1
oyster,VERB,1
clam,VERB,1
mussel,VERB,1
pail,VERB,1
bucket,VERB,1
pain,VERB,1
suffering,VERB,1
painful,ADJ,1
painfully,ADJ,1
dye,VERB,1
dye-,PRON,1
painter,PREP,1
pair,VERB,1
palm,VERB,1
pants,VERB,1
jeans,VERB,1
slacks,VERB,1
trousers,VERB,1
paper,VERB,1
page,VERB,1
parakeet,VERB,1
budgie,VERB,1
parallel,VERB,1
paratrooper,PREP,1
parcel,VERB,1
package,VERB,1
what_did_you_say,OTHER,1
parent,PREP,1
park,VERB,1
parrot,VERB,1
myna,VERB,1
talking_bird,VERB,1
parsnip,VERB,1
part,OTHER,1
bit,OTHER,1
piece,OTHER,1
portion,OTHER,1
part_of,OTHER,1
party,VERB,1
passover,VERB,1
patience,VERB,1
be_patient-,PRON,1
paw,VERB,1
spend-,PRON,1
peace_,VERB,1
peace,VERB,1
peace_of_mind,VERB,1
serenity,VERB,1
serene,ADJ,1
peach,VERB,1
nectarine,VERB,1
peacock,VERB,1
peanut_butter,VERB,1
pear,VERB,1
pea,VERB,1
peel,VERB,1
peel-,PRON,1
pelican,VERB,1
pen,VERB,1
pencil,VERB,1
penetrate,PRON,1
go_through-,PRON,1
penguin,VERB,1
penis,VERB,1
perfume,VERB,1
fragrance,VERB,1
aroma,VERB,1
scent,VERB,1
perpendicular,VERB,1
person,PREP,1
human_being,PREP,1
individual,PREP,1
human,PREP,1
kneeling_,PREP,1
reclining,PREP,1
lying_,PREP,1
illness,VERB,1
disease,VERB,1
sickness_,VERB,1
sitting_,VERB,1
standing_,PREP,1
weakness_,VERB,1
pet,VERB,1
photograph,VERB,1
photo,VERB,1
pic,VERB,1
picnic,VERB,1
picture,VERB,1
image,VERB,1
icon,VERB,1
painting,VERB,1
pie,VERB,1
tart,VERB,1
pier_,VERB,1
pig,VERB,1
pillow,VERB,1
pillowcase,VERB,1
pilot,PREP,1
pimple,VERB,1
blemish,VERB,1
pin,VERB,1
pineapple,VERB,1
smoking_pipe,VERB,1
stone-,PRON,1
